Time Stamp,Name,Load
01/01/2004 15:39:17,HUD VL,1117
01/01/2004 15:39:17,MHK VL,729
01/01/2004 15:39:17,MILLWD,213
01/01/2004 15:39:17,N.Y.C._LONGIL,7231
01/01/2004 15:39:17,NORTH,670
01/01/2004 15:39:17,WEST,1593
01/01/2004 15:40:47,CAPITL,1142
01/01/2004 15:40:47,CENTRL,1771
01/01/2004 15:40:47,DUNWOD,608
01/01/2004 15:40:47,GENESE,1055
01/01/2004 15:40:47,HUD VL,1116
01/01/2004 15:40:47,MHK VL,734
01/01/2004 15:40:47,MILLWD,211
01/01/2004 15:40:47,N.Y.C._LONGIL,7248
01/01/2004 15:40:47,NORTH,680
01/01/2004 15:40:47,WEST,1631
01/01/2004 15:45:47,CAPITL,1168
01/01/2004 15:45:47,CENTRL,1787
01/01/2004 15:45:47,DUNWOD,610
01/01/2004 15:45:47,GENESE,1056
01/01/2004 15:45:47,HUD VL,1128
01/01/2004 15:45:47,MHK VL,728
01/01/2004 15:45:47,MILLWD,219
01/01/2004 15:45:47,N.Y.C._LONGIL,7261
01/01/2004 15:45:47,NORTH,664
01/01/2004 15:45:47,WEST,1614
01/01/2004 15:50:47,CAPITL,1164
01/01/2004 15:50:47,CENTRL,1786
01/01/2004 15:50:47,DUNWOD,618
01/01/2004 15:50:47,GENESE,1064
01/01/2004 15:50:47,HUD VL,1134
01/01/2004 15:50:47,MHK VL,746
01/01/2004 15:50:47,MILLWD,215
01/01/2004 15:50:47,N.Y.C._LONGIL,7264
01/01/2004 15:50:47,NORTH,667
01/01/2004 15:50:47,WEST,1623
01/01/2004 15:55:17,CAPITL,1175
01/01/2004 15:55:17,CENTRL,1780
01/01/2004 15:55:17,DUNWOD,616
01/01/2004 15:55:17,GENESE,1080
01/01/2004 15:55:17,HUD VL,1137
01/01/2004 15:55:17,MHK VL,747
01/01/2004 15:55:17,MILLWD,220
01/01/2004 15:55:17,N.Y.C._LONGIL,7294
01/01/2004 15:55:17,NORTH,673
01/01/2004 15:55:17,WEST,1638
01/01/2004 16:00:00,CAPITL,1169
01/01/2004 16:00:00,CENTRL,1788
01/01/2004 16:00:00,DUNWOD,617
01/01/2004 16:00:00,GENESE,1085
01/01/2004 16:00:00,HUD VL,1139
01/01/2004 16:00:00,MHK VL,756
01/01/2004 16:00:00,MILLWD,216
01/01/2004 16:00:00,N.Y.C._LONGIL,7311
01/01/2004 16:00:00,NORTH,671
01/01/2004 16:00:00,WEST,1644
01/01/2004 16:00:47,CAPITL,1193
01/01/2004 16:00:47,CENTRL,1932
01/01/2004 16:00:47,DUNWOD,619
01/01/2004 16:00:47,GENESE,1085
01/01/2004 16:00:47,HUD VL,1158
01/01/2004 16:00:47,MHK VL,751
01/01/2004 16:00:47,MILLWD,225
01/01/2004 16:00:47,N.Y.C._LONGIL,7324
01/01/2004 16:00:47,NORTH,672
01/01/2004 16:00:47,WEST,1643
01/01/2004 16:05:17,CAPITL,1189
01/01/2004 16:05:17,CENTRL,1802
01/01/2004 16:05:17,DUNWOD,618
01/01/2004 16:05:17,GENESE,1090
01/01/2004 16:05:17,HUD VL,1143
01/01/2004 16:05:17,MHK VL,753
01/01/2004 16:05:17,MILLWD,227
01/01/2004 16:05:17,N.Y.C._LONGIL,7332
01/01/2004 16:05:17,NORTH,679
01/01/2004 16:05:17,WEST,1643
01/01/2004 16:06:47,CAPITL,1218
01/01/2004 16:06:47,CENTRL,1816
01/01/2004 16:06:47,DUNWOD,633
01/01/2004 16:06:47,GENESE,1105
01/01/2004 16:06:47,HUD VL,1157
01/01/2004 16:06:47,MHK VL,770
01/01/2004 16:06:47,MILLWD,228
01/01/2004 16:06:47,N.Y.C._LONGIL,7392
01/01/2004 16:06:47,NORTH,677
01/01/2004 16:06:47,WEST,1655
01/01/2004 16:11:47,CAPITL,1226
01/01/2004 16:11:47,CENTRL,1834
01/01/2004 16:11:47,DUNWOD,641
01/01/2004 16:11:47,GENESE,1112
01/01/2004 16:11:47,HUD VL,1191
01/01/2004 16:11:47,MHK VL,778
01/01/2004 16:11:47,MILLWD,227
01/01/2004 16:11:47,N.Y.C._LONGIL,7452
01/01/2004 16:11:47,NORTH,684
01/01/2004 16:11:47,WEST,1670
01/01/2004 16:16:47,CAPITL,1216
01/01/2004 16:16:47,CENTRL,1832
01/01/2004 16:16:47,DUNWOD,639
01/01/2004 16:16:47,GENESE,1115
01/01/2004 16:16:47,HUD VL,1169
01/01/2004 16:16:47,MHK VL,783
01/01/2004 16:16:47,MILLWD,233
01/01/2004 16:16:47,N.Y.C._LONGIL,7506
01/01/2004 16:16:47,NORTH,682
01/01/2004 16:16:47,WEST,1674
01/01/2004 16:18:17,CAPITL,1224
01/01/2004 16:18:17,CENTRL,1839
01/01/2004 16:18:17,DUNWOD,633
01/01/2004 16:18:17,GENESE,1126
01/01/2004 16:18:17,HUD VL,1178
01/01/2004 16:18:17,MHK VL,788
01/01/2004 16:18:17,MILLWD,236
01/01/2004 16:18:17,N.Y.C._LONGIL,7543
01/01/2004 16:18:17,NORTH,677
01/01/2004 16:18:17,WEST,1666
01/01/2004 16:20:47,CAPITL,1228
01/01/2004 16:20:47,CENTRL,1865
01/01/2004 16:20:47,DUNWOD,637
01/01/2004 16:20:47,GENESE,1122
01/01/2004 16:20:47,HUD VL,1192
01/01/2004 16:20:47,MHK VL,785
01/01/2004 16:20:47,MILLWD,230
01/01/2004 16:20:47,N.Y.C._LONGIL,7582
01/01/2004 16:20:47,NORTH,686
01/01/2004 16:20:47,WEST,1695
01/01/2004 16:24:47,CAPITL,1243
01/01/2004 16:24:47,CENTRL,1864
01/01/2004 16:24:47,DUNWOD,651
01/01/2004 16:24:47,GENESE,1135
01/01/2004 16:24:47,HUD VL,1187
01/01/2004 16:24:47,MHK VL,792
01/01/2004 16:24:47,MILLWD,229
01/01/2004 16:24:47,N.Y.C._LONGIL,7585
01/01/2004 16:24:47,NORTH,683
01/01/2004 16:24:47,WEST,1683
01/01/2004 16:26:17,CAPITL,1237
01/01/2004 16:26:17,CENTRL,1867
01/01/2004 16:26:17,DUNWOD,638
01/01/2004 16:26:17,GENESE,1141
01/01/2004 16:26:17,HUD VL,1215
01/01/2004 16:26:17,MHK VL,793
01/01/2004 16:26:17,MILLWD,241
01/01/2004 16:26:17,N.Y.C._LONGIL,7642
01/01/2004 16:26:17,NORTH,687
01/01/2004 16:26:17,WEST,1703
01/01/2004 16:29:47,CAPITL,1236
01/01/2004 16:29:47,CENTRL,1879
01/01/2004 16:29:47,DUNWOD,656
01/01/2004 16:29:47,GENESE,1158
01/01/2004 16:29:47,HUD VL,1197
01/01/2004 16:29:47,MHK VL,801
01/01/2004 16:29:47,MILLWD,243
01/01/2004 16:29:47,N.Y.C._LONGIL,7691
01/01/2004 16:29:47,NORTH,683
01/01/2004 16:29:47,WEST,1701
01/01/2004 16:32:47,CAPITL,1256
01/01/2004 16:32:47,CENTRL,1897
01/01/2004 16:32:47,DUNWOD,664
01/01/2004 16:32:47,GENESE,1159
01/01/2004 16:32:47,HUD VL,1214
01/01/2004 16:32:47,MHK VL,810
01/01/2004 16:32:47,MILLWD,235
01/01/2004 16:32:47,N.Y.C._LONGIL,7684
01/01/2004 16:32:47,NORTH,681
01/01/2004 16:32:47,WEST,1716
01/01/2004 16:34:17,CAPITL,1269
01/01/2004 16:34:17,CENTRL,1907
01/01/2004 16:34:17,DUNWOD,665
01/01/2004 16:34:17,GENESE,1178
01/01/2004 16:34:17,HUD VL,1221
01/01/2004 16:34:17,MHK VL,822
01/01/2004 16:34:17,MILLWD,253
01/01/2004 16:34:17,N.Y.C._LONGIL,7774
01/01/2004 16:34:17,NORTH,694
01/01/2004 16:34:17,WEST,1743
01/01/2004 16:38:47,CAPITL,1295
01/01/2004 16:38:47,CENTRL,1911
01/01/2004 16:38:47,DUNWOD,662
01/01/2004 16:38:47,GENESE,1185
01/01/2004 16:38:47,HUD VL,1231
01/01/2004 16:38:47,MHK VL,826
01/01/2004 16:38:47,MILLWD,251
01/01/2004 16:38:47,N.Y.C._LONGIL,7812
01/01/2004 16:38:47,NORTH,691
01/01/2004 16:38:47,WEST,1743
01/01/2004 16:41:47,CAPITL,1370
01/01/2004 16:41:47,CENTRL,1928
01/01/2004 16:41:47,DUNWOD,672
01/01/2004 16:41:47,GENESE,1192
01/01/2004 16:41:47,HUD VL,1230
01/01/2004 16:41:47,MHK VL,842
01/01/2004 16:41:47,MILLWD,253
01/01/2004 16:41:47,N.Y.C._LONGIL,7870
01/01/2004 16:41:47,NORTH,683
01/01/2004 16:41:47,WEST,1737
01/01/2004 16:45:17,CAPITL,1314
01/01/2004 16:45:17,CENTRL,1956
01/01/2004 16:45:17,DUNWOD,682
01/01/2004 16:45:17,GENESE,1202
01/01/2004 16:45:17,HUD VL,1259
01/01/2004 16:45:17,MHK VL,836
01/01/2004 16:45:17,MILLWD,256
01/01/2004 16:45:17,N.Y.C._LONGIL,7927
01/01/2004 16:45:17,NORTH,695
01/01/2004 16:45:17,WEST,1763
01/01/2004 16:48:17,CAPITL,1322
01/01/2004 16:48:17,CENTRL,1963
01/01/2004 16:48:17,DUNWOD,682
01/01/2004 16:48:17,GENESE,1217
01/01/2004 16:48:17,HUD VL,1268
01/01/2004 16:48:17,MHK VL,847
01/01/2004 16:48:17,MILLWD,268
01/01/2004 16:48:17,N.Y.C._LONGIL,8025
01/01/2004 16:48:17,NORTH,712
01/01/2004 16:48:17,WEST,1789
01/01/2004 16:52:47,CAPITL,1341
01/01/2004 16:52:47,CENTRL,1975
01/01/2004 16:52:47,DUNWOD,687
01/01/2004 16:52:47,GENESE,1219
01/01/2004 16:52:47,HUD VL,1291
01/01/2004 16:52:47,MHK VL,849
01/01/2004 16:52:47,MILLWD,271
01/01/2004 16:52:47,N.Y.C._LONGIL,8070
01/01/2004 16:52:47,NORTH,705
01/01/2004 16:52:47,WEST,1792
01/01/2004 16:55:17,CAPITL,1348
01/01/2004 16:55:17,CENTRL,1981
01/01/2004 16:55:17,DUNWOD,711
01/01/2004 16:55:17,GENESE,1234
01/01/2004 16:55:17,HUD VL,1306
01/01/2004 16:55:17,MHK VL,863
01/01/2004 16:55:17,MILLWD,269
01/01/2004 16:55:17,N.Y.C._LONGIL,8172
01/01/2004 16:55:17,NORTH,704
01/01/2004 16:55:17,WEST,1797
01/01/2004 17:00:00,CAPITL,1378
01/01/2004 17:00:00,CENTRL,1984
01/01/2004 17:00:00,DUNWOD,712
01/01/2004 17:00:00,GENESE,1242
01/01/2004 17:00:00,HUD VL,1298
01/01/2004 17:00:00,MHK VL,871
01/01/2004 17:00:00,MILLWD,277
01/01/2004 17:00:00,N.Y.C._LONGIL,8211
01/01/2004 17:00:00,NORTH,722
01/01/2004 17:00:00,WEST,1817
01/01/2004 17:01:47,CAPITL,1380
01/01/2004 17:01:47,CENTRL,2020
01/01/2004 17:01:47,DUNWOD,710
01/01/2004 17:01:47,GENESE,1243
01/01/2004 17:01:47,HUD VL,1338
01/01/2004 17:01:47,MHK VL,859
01/01/2004 17:01:47,MILLWD,278
01/01/2004 17:01:47,N.Y.C._LONGIL,8237
01/01/2004 17:01:47,NORTH,714
01/01/2004 17:01:47,WEST,1829
01/01/2004 17:03:47,CAPITL,1382
01/01/2004 17:03:47,CENTRL,1997
01/01/2004 17:03:47,DUNWOD,714
01/01/2004 17:03:47,GENESE,1255
01/01/2004 17:03:47,HUD VL,1339
01/01/2004 17:03:47,MHK VL,872
01/01/2004 17:03:47,MILLWD,287
01/01/2004 17:03:47,N.Y.C._LONGIL,8255
01/01/2004 17:03:47,NORTH,700
01/01/2004 17:03:47,WEST,1832
01/01/2004 17:05:17,CAPITL,1371
01/01/2004 17:05:17,CENTRL,2007
01/01/2004 17:05:17,DUNWOD,716
01/01/2004 17:05:17,GENESE,1254
01/01/2004 17:05:17,HUD VL,1339
01/01/2004 17:05:17,MHK VL,870
01/01/2004 17:05:17,MILLWD,281
01/01/2004 17:05:17,N.Y.C._LONGIL,8293
01/01/2004 17:05:17,NORTH,715
01/01/2004 17:05:17,WEST,1853
01/01/2004 17:07:47,CAPITL,1374
01/01/2004 17:07:47,CENTRL,2026
01/01/2004 17:07:47,DUNWOD,723
01/01/2004 17:07:47,GENESE,1251
01/01/2004 17:07:47,HUD VL,1343
01/01/2004 17:07:47,MHK VL,872
01/01/2004 17:07:47,MILLWD,280
01/01/2004 17:07:47,N.Y.C._LONGIL,8325
01/01/2004 17:07:47,NORTH,712
01/01/2004 17:07:47,WEST,1870
01/01/2004 17:12:47,CAPITL,1397
01/01/2004 17:12:47,CENTRL,2018
01/01/2004 17:12:47,DUNWOD,728
01/01/2004 17:12:47,GENESE,1252
01/01/2004 17:12:47,HUD VL,1334
01/01/2004 17:12:47,MHK VL,876
01/01/2004 17:12:47,MILLWD,280
01/01/2004 17:12:47,N.Y.C._LONGIL,8312
01/01/2004 17:12:47,NORTH,702
01/01/2004 17:12:47,WEST,1853
01/01/2004 17:14:17,CAPITL,1396
01/01/2004 17:14:17,CENTRL,2025
01/01/2004 17:14:17,DUNWOD,728
01/01/2004 17:14:17,GENESE,1259
01/01/2004 17:14:17,HUD VL,1354
01/01/2004 17:14:17,MHK VL,869
01/01/2004 17:14:17,MILLWD,281
01/01/2004 17:14:17,N.Y.C._LONGIL,8320
01/01/2004 17:14:17,NORTH,707
01/01/2004 17:14:17,WEST,1864
01/01/2004 17:17:17,CAPITL,1392
01/01/2004 17:17:17,CENTRL,2027
01/01/2004 17:17:17,DUNWOD,735
01/01/2004 17:17:17,GENESE,1265
01/01/2004 17:17:17,HUD VL,1340
01/01/2004 17:17:17,MHK VL,879
01/01/2004 17:17:17,MILLWD,283
01/01/2004 17:17:17,N.Y.C._LONGIL,8371
01/01/2004 17:17:17,NORTH,715
01/01/2004 17:17:17,WEST,1871
01/01/2004 17:22:17,CAPITL,1393
01/01/2004 17:22:17,CENTRL,2038
01/01/2004 17:22:17,DUNWOD,728
01/01/2004 17:22:17,GENESE,1263
01/01/2004 17:22:17,HUD VL,1347
01/01/2004 17:22:17,MHK VL,886
01/01/2004 17:22:17,MILLWD,292
01/01/2004 17:22:17,N.Y.C._LONGIL,8385
01/01/2004 17:22:17,NORTH,704
01/01/2004 17:22:17,WEST,1883
01/01/2004 17:23:47,CAPITL,1399
01/01/2004 17:23:47,CENTRL,2035
01/01/2004 17:23:47,DUNWOD,742
01/01/2004 17:23:47,GENESE,1263
01/01/2004 17:23:47,HUD VL,1349
01/01/2004 17:23:47,MHK VL,882
01/01/2004 17:23:47,MILLWD,286
01/01/2004 17:23:47,N.Y.C._LONGIL,8372
01/01/2004 17:23:47,NORTH,705
01/01/2004 17:23:47,WEST,1884
01/01/2004 17:28:47,CAPITL,1407
01/01/2004 17:28:47,CENTRL,2020
01/01/2004 17:28:47,DUNWOD,743
01/01/2004 17:28:47,GENESE,1267
01/01/2004 17:28:47,HUD VL,1356
01/01/2004 17:28:47,MHK VL,882
01/01/2004 17:28:47,MILLWD,293
01/01/2004 17:28:47,N.Y.C._LONGIL,8389
01/01/2004 17:28:47,NORTH,701
01/01/2004 17:28:47,WEST,1897
01/01/2004 17:31:17,CAPITL,1372
01/01/2004 17:31:17,CENTRL,2047
01/01/2004 17:31:17,DUNWOD,742
01/01/2004 17:31:17,GENESE,1271
01/01/2004 17:31:17,HUD VL,1362
01/01/2004 17:31:17,MHK VL,890
01/01/2004 17:31:17,MILLWD,286
01/01/2004 17:31:17,N.Y.C._LONGIL,8416
01/01/2004 17:31:17,NORTH,714
01/01/2004 17:31:17,WEST,1908
01/01/2004 17:36:17,CAPITL,1369
01/01/2004 17:36:17,CENTRL,2056
01/01/2004 17:36:17,DUNWOD,742
01/01/2004 17:36:17,GENESE,1263
01/01/2004 17:36:17,HUD VL,1403
01/01/2004 17:36:17,MHK VL,879
01/01/2004 17:36:17,MILLWD,287
01/01/2004 17:36:17,N.Y.C._LONGIL,8387
01/01/2004 17:36:17,NORTH,707
01/01/2004 17:36:17,WEST,1906
01/01/2004 17:37:47,CAPITL,1405
01/01/2004 17:37:47,CENTRL,2049
01/01/2004 17:37:47,DUNWOD,731
01/01/2004 17:37:47,GENESE,1268
01/01/2004 17:37:47,HUD VL,1360
01/01/2004 17:37:47,MHK VL,887
01/01/2004 17:37:47,MILLWD,295
01/01/2004 17:37:47,N.Y.C._LONGIL,8427
01/01/2004 17:37:47,NORTH,699
01/01/2004 17:37:47,WEST,1894
01/01/2004 17:42:47,CAPITL,1413
01/01/2004 17:42:47,CENTRL,2049
01/01/2004 17:42:47,DUNWOD,738
01/01/2004 17:42:47,GENESE,1266
01/01/2004 17:42:47,HUD VL,1366
01/01/2004 17:42:47,MHK VL,887
01/01/2004 17:42:47,MILLWD,291
01/01/2004 17:42:47,N.Y.C._LONGIL,8436
01/01/2004 17:42:47,NORTH,698
01/01/2004 17:42:47,WEST,1914
01/01/2004 17:47:47,CAPITL,1395
01/01/2004 17:47:47,CENTRL,2058
01/01/2004 17:47:47,DUNWOD,741
01/01/2004 17:47:47,GENESE,1264
01/01/2004 17:47:47,HUD VL,1375
01/01/2004 17:47:47,MHK VL,885
01/01/2004 17:47:47,MILLWD,290
01/01/2004 17:47:47,N.Y.C._LONGIL,8457
01/01/2004 17:47:47,NORTH,703
01/01/2004 17:47:47,WEST,1897
01/01/2004 17:52:47,CAPITL,1392
01/01/2004 17:52:47,CENTRL,2043
01/01/2004 17:52:47,DUNWOD,740
01/01/2004 17:52:47,GENESE,1270
01/01/2004 17:52:47,HUD VL,1354
01/01/2004 17:52:47,MHK VL,885
01/01/2004 17:52:47,MILLWD,300
01/01/2004 17:52:47,N.Y.C._LONGIL,8448
01/01/2004 17:52:47,NORTH,716
01/01/2004 17:52:47,WEST,1908
01/01/2004 17:55:17,CAPITL,1400
01/01/2004 17:55:17,CENTRL,2038
01/01/2004 17:55:17,DUNWOD,738
01/01/2004 17:55:17,GENESE,1272
01/01/2004 17:55:17,HUD VL,1362
01/01/2004 17:55:17,MHK VL,889
01/01/2004 17:55:17,MILLWD,290
01/01/2004 17:55:17,N.Y.C._LONGIL,8443
01/01/2004 17:55:17,NORTH,703
01/01/2004 17:55:17,WEST,1901
01/01/2004 18:00:00,CAPITL,1397
01/01/2004 18:00:00,CENTRL,2046
01/01/2004 18:00:00,DUNWOD,750
01/01/2004 18:00:00,GENESE,1278
01/01/2004 18:00:00,HUD VL,1372
01/01/2004 18:00:00,MHK VL,882
01/01/2004 18:00:00,MILLWD,291
01/01/2004 18:00:00,N.Y.C._LONGIL,8436
01/01/2004 18:00:00,NORTH,699
01/01/2004 18:00:00,WEST,1880
01/01/2004 18:00:47,CAPITL,1394
01/01/2004 18:00:47,CENTRL,2059
01/01/2004 18:00:47,DUNWOD,735
01/01/2004 18:00:47,GENESE,1261
01/01/2004 18:00:47,HUD VL,1373
01/01/2004 18:00:47,MHK VL,885
01/01/2004 18:00:47,MILLWD,297
01/01/2004 18:00:47,N.Y.C._LONGIL,8462
01/01/2004 18:00:47,NORTH,699
01/01/2004 18:00:47,WEST,1884
01/01/2004 18:05:17,CAPITL,1399
01/01/2004 18:05:17,CENTRL,2041
01/01/2004 18:05:17,DUNWOD,741
01/01/2004 18:05:17,GENESE,1273
01/01/2004 18:05:17,HUD VL,1353
01/01/2004 18:05:17,MHK VL,881
01/01/2004 18:05:17,MILLWD,291
01/01/2004 18:05:17,N.Y.C._LONGIL,8433
01/01/2004 18:05:17,NORTH,710
01/01/2004 18:05:17,WEST,1891
01/01/2004 18:06:47,CAPITL,1388
01/01/2004 18:06:47,CENTRL,2041
01/01/2004 18:06:47,DUNWOD,739
01/01/2004 18:06:47,GENESE,1270
01/01/2004 18:06:47,HUD VL,1365
01/01/2004 18:06:47,MHK VL,879
01/01/2004 18:06:47,MILLWD,290
01/01/2004 18:06:47,N.Y.C._LONGIL,8437
01/01/2004 18:06:47,NORTH,712
01/01/2004 18:06:47,WEST,1890
01/01/2004 18:11:47,CAPITL,1403
01/01/2004 18:11:47,CENTRL,2040
01/01/2004 18:11:47,DUNWOD,746
01/01/2004 18:11:47,GENESE,1265
01/01/2004 18:11:47,HUD VL,1369
01/01/2004 18:11:47,MHK VL,882
01/01/2004 18:11:47,MILLWD,289
01/01/2004 18:11:47,N.Y.C._LONGIL,8417
01/01/2004 18:11:47,NORTH,702
01/01/2004 18:11:47,WEST,1905
01/01/2004 18:16:47,CAPITL,1376
01/01/2004 18:16:47,CENTRL,2026
01/01/2004 18:16:47,DUNWOD,738
01/01/2004 18:16:47,GENESE,1265
01/01/2004 18:16:47,HUD VL,1363
01/01/2004 18:16:47,MHK VL,884
01/01/2004 18:16:47,MILLWD,299
01/01/2004 18:16:47,N.Y.C._LONGIL,8439
01/01/2004 18:16:47,NORTH,708
01/01/2004 18:16:47,WEST,1888
01/01/2004 18:18:17,CAPITL,1386
01/01/2004 18:18:17,CENTRL,2031
01/01/2004 18:18:17,DUNWOD,738
01/01/2004 18:18:17,GENESE,1266
01/01/2004 18:18:17,HUD VL,1352
01/01/2004 18:18:17,MHK VL,879
01/01/2004 18:18:17,MILLWD,295
01/01/2004 18:18:17,N.Y.C._LONGIL,8432
01/01/2004 18:18:17,NORTH,712
01/01/2004 18:18:17,WEST,1891
01/01/2004 18:23:17,CAPITL,1372
01/01/2004 18:23:17,CENTRL,2045
01/01/2004 18:23:17,DUNWOD,738
01/01/2004 18:23:17,GENESE,1260
01/01/2004 18:23:17,HUD VL,1353
01/01/2004 18:23:17,MHK VL,874
01/01/2004 18:23:17,MILLWD,295
01/01/2004 18:23:17,N.Y.C._LONGIL,8426
01/01/2004 18:23:17,NORTH,707
01/01/2004 18:23:17,WEST,1884
01/01/2004 18:24:47,CAPITL,1378
01/01/2004 18:24:47,CENTRL,2031
01/01/2004 18:24:47,DUNWOD,741
01/01/2004 18:24:47,GENESE,1255
01/01/2004 18:24:47,HUD VL,1354
01/01/2004 18:24:47,MHK VL,879
01/01/2004 18:24:47,MILLWD,296
01/01/2004 18:24:47,N.Y.C._LONGIL,8422
01/01/2004 18:24:47,NORTH,699
01/01/2004 18:24:47,WEST,1893
01/01/2004 18:26:17,CAPITL,1374
01/01/2004 18:26:17,CENTRL,2039
01/01/2004 18:26:17,DUNWOD,737
01/01/2004 18:26:17,GENESE,1262
01/01/2004 18:26:17,HUD VL,1347
01/01/2004 18:26:17,MHK VL,874
01/01/2004 18:26:17,MILLWD,293
01/01/2004 18:26:17,N.Y.C._LONGIL,8429
01/01/2004 18:26:17,NORTH,705
01/01/2004 18:26:17,WEST,1867
01/01/2004 18:31:17,CAPITL,1372
01/01/2004 18:31:17,CENTRL,2044
01/01/2004 18:31:17,DUNWOD,741
01/01/2004 18:31:17,GENESE,1258
01/01/2004 18:31:17,HUD VL,1366
01/01/2004 18:31:17,MHK VL,871
01/01/2004 18:31:17,MILLWD,288
01/01/2004 18:31:17,N.Y.C._LONGIL,8424
01/01/2004 18:31:17,NORTH,709
01/01/2004 18:31:17,WEST,1899
01/01/2004 18:32:47,CAPITL,1380
01/01/2004 18:32:47,CENTRL,2026
01/01/2004 18:32:47,DUNWOD,741
01/01/2004 18:32:47,GENESE,1258
01/01/2004 18:32:47,HUD VL,1359
01/01/2004 18:32:47,MHK VL,887
01/01/2004 18:32:47,MILLWD,292
01/01/2004 18:32:47,N.Y.C._LONGIL,8419
01/01/2004 18:32:47,NORTH,701
01/01/2004 18:32:47,WEST,1885
01/01/2004 18:37:47,CAPITL,1356
01/01/2004 18:37:47,CENTRL,2041
01/01/2004 18:37:47,DUNWOD,734
01/01/2004 18:37:47,GENESE,1256
01/01/2004 18:37:47,HUD VL,1352
01/01/2004 18:37:47,MHK VL,874
01/01/2004 18:37:47,MILLWD,291
01/01/2004 18:37:47,N.Y.C._LONGIL,8435
01/01/2004 18:37:47,NORTH,707
01/01/2004 18:37:47,WEST,1892
01/01/2004 18:42:47,CAPITL,1367
01/01/2004 18:42:47,CENTRL,2030
01/01/2004 18:42:47,DUNWOD,730
01/01/2004 18:42:47,GENESE,1255
01/01/2004 18:42:47,HUD VL,1338
01/01/2004 18:42:47,MHK VL,874
01/01/2004 18:42:47,MILLWD,299
01/01/2004 18:42:47,N.Y.C._LONGIL,8402
01/01/2004 18:42:47,NORTH,711
01/01/2004 18:42:47,WEST,1900
01/01/2004 18:47:47,CAPITL,1352
01/01/2004 18:47:47,CENTRL,2020
01/01/2004 18:47:47,DUNWOD,740
01/01/2004 18:47:47,GENESE,1248
01/01/2004 18:47:47,HUD VL,1342
01/01/2004 18:47:47,MHK VL,880
01/01/2004 18:47:47,MILLWD,292
01/01/2004 18:47:47,N.Y.C._LONGIL,8414
01/01/2004 18:47:47,NORTH,705
01/01/2004 18:47:47,WEST,1884
01/01/2004 18:52:47,CAPITL,1354
01/01/2004 18:52:47,CENTRL,2028
01/01/2004 18:52:47,DUNWOD,728
01/01/2004 18:52:47,GENESE,1250
01/01/2004 18:52:47,HUD VL,1347
01/01/2004 18:52:47,MHK VL,876
01/01/2004 18:52:47,MILLWD,293
01/01/2004 18:52:47,N.Y.C._LONGIL,8423
01/01/2004 18:52:47,NORTH,704
01/01/2004 18:52:47,WEST,1886
01/01/2004 18:55:17,CAPITL,1355
01/01/2004 18:55:17,CENTRL,2029
01/01/2004 18:55:17,DUNWOD,740
01/01/2004 18:55:17,GENESE,1248
01/01/2004 18:55:17,HUD VL,1355
01/01/2004 18:55:17,MHK VL,868
01/01/2004 18:55:17,MILLWD,292
01/01/2004 18:55:17,N.Y.C._LONGIL,8392
01/01/2004 18:55:17,NORTH,689
01/01/2004 18:55:17,WEST,1890
01/01/2004 19:00:00,CAPITL,1345
01/01/2004 19:00:00,CENTRL,2036
01/01/2004 19:00:00,DUNWOD,730
01/01/2004 19:00:00,GENESE,1251
01/01/2004 19:00:00,HUD VL,1372
01/01/2004 19:00:00,MHK VL,862
01/01/2004 19:00:00,MILLWD,296
01/01/2004 19:00:00,N.Y.C._LONGIL,8395
01/01/2004 19:00:00,NORTH,693
01/01/2004 19:00:00,WEST,1869
01/01/2004 19:00:47,CAPITL,1356
01/01/2004 19:00:47,CENTRL,2008
01/01/2004 19:00:47,DUNWOD,737
01/01/2004 19:00:47,GENESE,1245
01/01/2004 19:00:47,HUD VL,1337
01/01/2004 19:00:47,MHK VL,873
01/01/2004 19:00:47,MILLWD,296
01/01/2004 19:00:47,N.Y.C._LONGIL,8373
01/01/2004 19:00:47,NORTH,703
01/01/2004 19:00:47,WEST,1888
01/01/2004 19:05:17,CAPITL,1331
01/01/2004 19:05:17,CENTRL,2008
01/01/2004 19:05:17,DUNWOD,740
01/01/2004 19:05:17,GENESE,1248
01/01/2004 19:05:17,HUD VL,1342
01/01/2004 19:05:17,MHK VL,866
01/01/2004 19:05:17,MILLWD,294
01/01/2004 19:05:17,N.Y.C._LONGIL,8356
01/01/2004 19:05:17,NORTH,705
01/01/2004 19:05:17,WEST,1897
01/01/2004 19:10:17,CAPITL,1339
01/01/2004 19:10:17,CENTRL,2029
01/01/2004 19:10:17,DUNWOD,745
01/01/2004 19:10:17,GENESE,1245
01/01/2004 19:10:17,HUD VL,1342
01/01/2004 19:10:17,MHK VL,865
01/01/2004 19:10:17,MILLWD,291
01/01/2004 19:10:17,N.Y.C._LONGIL,8348
01/01/2004 19:10:17,NORTH,695
01/01/2004 19:10:17,WEST,1879
01/01/2004 19:11:47,CAPITL,1351
01/01/2004 19:11:47,CENTRL,2029
01/01/2004 19:11:47,DUNWOD,733
01/01/2004 19:11:47,GENESE,1239
01/01/2004 19:11:47,HUD VL,1326
01/01/2004 19:11:47,MHK VL,861
01/01/2004 19:11:47,MILLWD,293
01/01/2004 19:11:47,N.Y.C._LONGIL,8349
01/01/2004 19:11:47,NORTH,706
